"nb_postcode","agricultural_land","national_parks","agricultural_land_band","national_parks_band"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3550,"782711","0.032","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3551,"782476.891034577","0.032079735754","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3555,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3556,"782711","0.032","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3564,"773937.009228676","0.040991528894","100,000-1,000,000","0-5%"
3568,"5023821","0.176","1,000,000-10,000,000","15-25%"
3568,"5023821","0.176","1,000,000-10,000,000","15-25%"
3568,"5023821","0.176","1,000,000-10,000,000","15-25%"
3579,"4999103.0064068","0.175023919574","1,000,000-10,000,000","15-25%"
3579,"4999103.0064068","0.175023919574","1,000,000-10,000,000","15-25%"
3585,"5103153.89069613","0.172677186794","1,000,000-10,000,000","15-25%"
3585,"5103153.89069613","0.172677186794","1,000,000-10,000,000","15-25%"
3585,"5103153.89069613","0.172677186794","1,000,000-10,000,000","15-25%"
3585,"5103153.89069613","0.172677186794","1,000,000-10,000,000","15-25%"
3585,"5103153.89069613","0.172677186794","1,000,000-10,000,000","15-25%"
3585,"5103153.89069613","0.172677186794","1,000,000-10,000,000","15-25%"
3585,"5103153.89069613","0.172677186794","1,000,000-10,000,000","15-25%"
3585,"5103153.89069613","0.172677186794","1,000,000-10,000,000","15-25%"
3595,"5023821","0.176","1,000,000-10,000,000","15-25%"
3595,"5023821","0.176","1,000,000-10,000,000","15-25%"
3595,"5023821","0.176","1,000,000-10,000,000","15-25%"
3595,"5023821","0.176","1,000,000-10,000,000","15-25%"
3595,"5023821","0.176","1,000,000-10,000,000","15-25%"
3595,"5023821","0.176","1,000,000-10,000,000","15-25%"
3595,"5023821","0.176","1,000,000-10,000,000","15-25%"
3595,"5023821","0.176","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3608,"1176698.46205388","0.137918954463","1,000,000-10,000,000","15-25%"
3618,"764680","0.041","100,000-1,000,000","0-5%"
3618,"764680","0.041","100,000-1,000,000","0-5%"
3618,"764680","0.041","100,000-1,000,000","0-5%"
3618,"764680","0.041","100,000-1,000,000","0-5%"
3618,"764680","0.041","100,000-1,000,000","0-5%"
3618,"764680","0.041","100,000-1,000,000","0-5%"
3621,"764680","0.041","100,000-1,000,000","0-5%"
3621,"764680","0.041","100,000-1,000,000","0-5%"
3621,"764680","0.041","100,000-1,000,000","0-5%"
3621,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3629,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3630,"764680","0.041","100,000-1,000,000","0-5%"
3631,"767308.102386462","0.041618207578","100,000-1,000,000","0-5%"
3631,"767308.102386462","0.041618207578","100,000-1,000,000","0-5%"
3631,"767308.102386462","0.041618207578","100,000-1,000,000","0-5%"
3631,"767308.102386462","0.041618207578","100,000-1,000,000","0-5%"
3631,"767308.102386462","0.041618207578","100,000-1,000,000","0-5%"
3631,"767308.102386462","0.041618207578","100,000-1,000,000","0-5%"
3631,"767308.102386462","0.041618207578","100,000-1,000,000","0-5%"
3631,"767308.102386462","0.041618207578","100,000-1,000,000","0-5%"
3631,"767308.102386462","0.041618207578","100,000-1,000,000","0-5%"
3634,"764680","0.041","100,000-1,000,000","0-5%"
3634,"764680","0.041","100,000-1,000,000","0-5%"
3634,"764680","0.041","100,000-1,000,000","0-5%"
3637,"764680","0.041","100,000-1,000,000","0-5%"
3637,"764680","0.041","100,000-1,000,000","0-5%"
3644,"2273518.10923435","0.039619259499","1,000,000-10,000,000","0-5%"
3644,"2273518.10923435","0.039619259499","1,000,000-10,000,000","0-5%"
3644,"2273518.10923435","0.039619259499","1,000,000-10,000,000","0-5%"
3644,"2273518.10923435","0.039619259499","1,000,000-10,000,000","0-5%"
3644,"2273518.10923435","0.039619259499","1,000,000-10,000,000","0-5%"
3658,"1077120.6584437","0.1363609403","1,000,000-10,000,000","15-25%"
3659,"1177043","0.138","1,000,000-10,000,000","15-25%"
3659,"1177043","0.138","1,000,000-10,000,000","15-25%"
3660,"1177043","0.138","1,000,000-10,000,000","15-25%"
3662,"1177043","0.138","1,000,000-10,000,000","15-25%"
3662,"1177043","0.138","1,000,000-10,000,000","15-25%"
3662,"1177043","0.138","1,000,000-10,000,000","15-25%"
3662,"1177043","0.138","1,000,000-10,000,000","15-25%"
3662,"1177043","0.138","1,000,000-10,000,000","15-25%"
3662,"1177043","0.138","1,000,000-10,000,000","15-25%"
3662,"1177043","0.138","1,000,000-10,000,000","15-25%"
3662,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3677,"1177043","0.138","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3678,"1174017.39370188","0.13728828772","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
3690,"1177024.49452995","0.137997830364","1,000,000-10,000,000","15-25%"
